product_name,price,product_image,category,sold,disccount,free_ongkir,cod
[ PPLUS ] Kipas Angin Pendingin Mini AC Portable Air Cooler Mobil Dan Ruangan  /Kipas  Angin AC Humidifier PORTABLE AIR,65.000,https://down-id.img.susercontent.com/file/id-11134207-7qul3-lfw4on2auwdz21_tn,elektronik,10RB+ Terjual,-64%,true,true
INFIILAPAN Kipas Angin Mini Portable USB Charge Cute | Windy Kipas Angin Kecil Mini Fan Genggam,17.999,https://down-id.img.susercontent.com/file/id-11134207-7r98s-lo4wskr092x688_tn,elektronik,10RB+ Terjual,-60%,true,true
Luna Life Blender Capsule 700mL - Penggiling Daging Buah & Sayur,189.700,https://down-id.img.susercontent.com/file/id-11134207-7r98q-lni6ovs3r0y1ef_tn,elektronik,"2,1RB Terjual",,true,true
LAMPU LED PANALED PREMIUM 5 Watt/10 Watt/15 Watt/20 Watt/30 Watt Cahaya Putih,6.000,https://down-id.img.susercontent.com/file/id-11134207-7r98u-llaoekfrx93gea_tn,elektronik,10RB+ Terjual,,true,true
Lampu Philips LED Essential 3W 5W 7W 9W 11W 13W 15W Bulb Mycare 3W 4W 6W 8W 10W 12W Putih Kuning Grosir 3 4 5 6 7 8 9 10 11 12 13 15 W Watt,16.445,https://down-id.img.susercontent.com/file/087e4aebbbd5ecbd9f73fe7ab1cf77fc_tn,elektronik,10RB+ Terjual,-45%,true,true
WEWANT Gamepad Android Bluetooth Wireless X3 IOS Windows Controller Joystick,75.900,https://down-id.img.susercontent.com/file/sg-11134201-7rbki-lmpjm0aiyt6zfe_tn,elektronik,10RB+ Terjual,-53%,true,true
Amplifier BT-298A Bluetooth EQ Audio Amplifier Karaoke Home Theater FM Radio 600W-BT298A,169.500,https://down-id.img.susercontent.com/file/sg-11134201-23010-krg631v8fumv94_tn,elektronik,"3,5RB Terjual",-8%,true,true
( 60 pcs ) Baterai AA / AAA Batre A2 / A3 PREMIUM QUALITY+,36.000,https://down-id.img.susercontent.com/file/sg-11134201-23010-yrwt9h25g1lv6a_tn,elektronik,10RB+ Terjual,-38%,true,true
"Kipas Pendingin Udara Portabel, Mini Ac Kipas kabut Portable / Kipas Angin Ac Mini / Kipas Ac Portable",57.200,https://down-id.img.susercontent.com/file/id-11134207-7qul3-lkd7427r0krue3_tn,elektronik,"3,5RB Terjual",-70%,true,true
KIPAS ANGIN JEPIT 20W 3IN1 / MINI FAN JEPIT / CLIP FAN 20 WATT / KIPAS ANGIN DUDUK KIPAS JEPIT KIPAS GANTUNG,48.500,https://down-id.img.susercontent.com/file/id-11134207-7qul6-lj9vx0woh38jaa_tn,elektronik,10RB+ Terjual,-35%,true,true
Hangyan Blender Daging Chopper Meat Grinder Gilingan Daging Baja Serbaguna Anti karat,61.900,https://down-id.img.susercontent.com/file/id-11134207-7r98r-llu8sqrbv5amf7_tn,elektronik,"8,6RB Terjual",-46%,true,true
Lampu LED 5W 10W 20W 30W Bulb Jumbo Tabung 30W Kapsul Super Terang Putih,10.500,https://down-id.img.susercontent.com/file/6bf2cd4f88553f34638aaab0139e48d9_tn,elektronik,10RB+ Terjual,-43%,true,true
KIPAS PENDINGIN MINI AC PORTABLE AIR COOLER MOBIL DAN RUANGAN | AC Portable Air Cooler AC Mini Super Dingin,86.000,https://down-id.img.susercontent.com/file/id-11134207-7qul6-lhhmbdu3d463f2_tn,elektronik,10RB+ Terjual,,true,true
GPU Cloud Gaming Android IOS Windows Xbox One Xbox Series X Series S,17.000,https://down-id.img.susercontent.com/file/cd4375c739c25b95d1152e79f6f6f934_tn,elektronik,10RB+ Terjual,,true,true
Market1688  Lampu Tumblr Kawat Mini 1 2 3 5 Meter Lampu Hias Dekorasi Gift Box Bucket Bunga Balon Fairy Light Led Murah,1.922,https://down-id.img.susercontent.com/file/id-11134201-23030-lmt22689fvova9_tn,elektronik,10RB+ Terjual,-36%,true,true
PROMO Ac Mini Humidifier Cooler Portable + Kipas Angin Pendingin Ruangan Mini,60.500,https://down-id.img.susercontent.com/file/id-11134207-7quky-li16atzoxyl7f3_tn,elektronik,"2,7RB Terjual",-66%,true,true
Goto Aron x Shopee Pompa Galon elektrik Gallon Dispenser Air Minum,29.900,https://down-id.img.susercontent.com/file/id-11134207-7qukx-li2kzy7wstwqf8_tn,elektronik,10RB+ Terjual,-70%,true,true
Lampu LED Neon Flex Strip Light Flexible 220V IP65 Waterproof / Socket Terpisah,8.888,https://down-id.img.susercontent.com/file/sg-11134201-22120-8z5k3703eskv40_tn,elektronik,10RB+ Terjual,-50%,true,true
Panci Listrik Serbaguna Elektrik Cooker Multifungsi Panci Kukus Elektrik / Panci Listrik Multifunctional Electric Frying Pan,49.999,https://down-id.img.susercontent.com/file/sg-11134201-7qvf8-lkgi748rurlz48_tn,elektronik,"8,7RB Terjual",-9%,true,true
[ PPLUS ] Panci Listrik Serbaguna Hemat Listrik 450 Wat Anti Lengket /  Elektrik Cooker Multifungsi Panci Kukus Elektrik /Mug listrik 450W Bisa Pakai Di Kos / Teko listrik /electric heating cup / Panci Elektrik Lapisan  Anti Lengket,57.000,https://down-id.img.susercontent.com/file/id-11134207-7qukx-li3z0yhgz0ml10_tn,elektronik,10RB+ Terjual,-56%,true,true
LAMPU DOWNLIGHT LED 3 WARNA 6WATT/ KUNING BIRU UNGU / PUTIH KUNING WARMWHITE /PANEL LED/LAMPU PLAFON,8.500,https://down-id.img.susercontent.com/file/a684285aebb8de5b64a763cec9417b20_tn,elektronik,10RB+ Terjual,-66%,true,true
KIPAS ANGIN DUDUK/MEJA AOYAMA DESKFAN 6” INCH,62.500,https://down-id.img.susercontent.com/file/id-11134207-7qul4-lk7medhi0oiyd7_tn,elektronik,"3,5RB Terjual",,true,true
KIPAS ANGIN KARATER 10INCH KIPAS MEJA LISTRIK TABLE FAN LUCU KIPAS KARAKTER,45.500,https://down-id.img.susercontent.com/file/id-11134207-7r98u-loutcwlqsdwsec_tn,elektronik,"6,2RB Terjual",-17%,true,true
Kipas Angin besi TORNADO 12 inch 2 in1 AOYAMA Bisa Duduk  meja  Bisa Dinding Garansi Resmi Harga murah berkualitas,135.500,https://down-id.img.susercontent.com/file/id-11134207-7qul5-lfm165euodt791_tn,elektronik,"3,5RB Terjual",-38%,true,true
( PPLUS ) KIPAS ANGIN PENDINGIN MINI AC \ AIR COOLER MOBIL DAN RUANGAN  / KIPAS ANGIN PENDINGIN SPRAY AIR,67.000,https://down-id.img.susercontent.com/file/id-11134207-7qul3-li0hoxn9hmnk91_tn,elektronik,10RB+ Terjual,-58%,true,true
VISHAL Combo 3IN1 (COD) Stainless Blender Daging Penggiling +1Set Pisau + 4Pcs Mangkuk Set,105.000,https://down-id.img.susercontent.com/file/sg-11134201-7rblk-lmf0mmj2ov55bb_tn,elektronik,"6,2RB Terjual",-34%,true,true
Paket Lengkap Lampu Neon Flex 220v Flexible 1 2 3 4 5 meter Waterproof Strip Outdoor Untuk Buat Huruf Dekorasi kamar tidur cafe rumah Lentur Detak jantung tempel dinding hias kamar aestetic,58.000,https://down-id.img.susercontent.com/file/id-11134207-7r98y-lmeca0e27fa715_tn,elektronik,"5,8RB Terjual",-52%,true,true
CARTRIDGE  SPUN  SEDIMEN PP FILTER AIR NANO KOLON DEWATER FILTER 10 INCH 01 03 05 10 MICRON,5.999,https://down-id.img.susercontent.com/file/sg-11134201-23010-eolqrkjhmymvca_tn,elektronik,10RB+ Terjual,-25%,true,true
[ Pplus ] Lampu Proyektor Dengan Speaker Langit Malam Bintang 2 IN 1   Lampu Starry Projector Light Lampu Tidur/ Lampu Proyektor Galaxy / Lampu tidur anak / lampu dekorasi ruangan live / Starry proyektor  kamar aesthetic / Lampu Proyektor untuk Pesta,72.000,https://down-id.img.susercontent.com/file/id-11134207-7qukx-lfaz604ix70u8a_tn,elektronik,10RB+ Terjual,-67%,true,true
[Advance ID] READY STOCK!! Kipas Angin Uap air embun/air cooler fan CF-06A /AC Portable Air Cooler Super Dingin 600ml / Kipas Angin Portable Mini,95.000,https://down-id.img.susercontent.com/file/id-11134207-7r98x-lmyd8ad0mk1zde_tn,elektronik,"5,3RB Terjual",,true,true
SAMONO Food Processor Food Chopper 300ml Mesin Penghalus Daging dan Buah Garansi Resmi 1 Tahun SW-MC200,114.900,https://down-id.img.susercontent.com/file/id-11134207-7r98u-lmn0irbhfkp8bc_tn,elektronik,10RB+ Terjual,-77%,true,true
Goto Oliver Electric Pan 2L Fry Pan Portable Panci Listrik Serbaguna,104.900,https://down-id.img.susercontent.com/file/2b95fe52f241673a1bf7b94088ab6c86_tn,elektronik,10RB+ Terjual,-72%,true,true
"PAKET SPECIAL COMBO PRESTO ( BLENDER CHOPPER , HAND MIXER, PANCI PRESTO )",162.000,https://down-id.img.susercontent.com/file/id-11134207-7r98q-lp61lpehesfnd0_tn,elektronik,"7,5RB Terjual",-54%,true,true
Vacuum Cleaner Portable Alat Penyedot Debu Serbaguna Mobil Vakum Pembersih,30.100,https://down-id.img.susercontent.com/file/id-11134207-7r98v-lmdf4zicrqjj2c_tn,elektronik,10RB+ Terjual,-65%,true,true
Bohlam Lampu LED Emergency 28 W Jumbo Tetap Nyala Lama Walau Listrik Mati / Lentera malam / Lamp Magic / Lampu Ajaib,19.999,https://down-id.img.susercontent.com/file/sg-11134201-22110-7ubiuw1emojv8a_tn,elektronik,10RB+ Terjual,-26%,true,true
"LAMPU SELANG LED STRIP SMD 5050 220V PAKET 10M  , 15M ,  20M FREE SOKET 1PCS drop ceiling plafon AC 220VOLT",101.900,https://down-id.img.susercontent.com/file/id-11134207-7qukw-lfm3hbjf3gpuad_tn,elektronik,"5,6RB Terjual",,true,true
【Garansi 1 Tahun】Advance Kipas Angin 16 Inch SF-16A Kipas Angin Berdiri,124.000,https://down-id.img.susercontent.com/file/id-11134207-7qukw-lh8ok16rbeejae_tn,elektronik,"2,7RB Terjual",-55%,true,true
【DISKON 50%】Ready Versisuara i love you Cinnamoroll Lotso Kuromi Sanrio LED Night Light Gantungan kunci cinnamoroll Figure Kartun Lampu  Lucu Kecantikan Hiasan Kamar Tidur Lampu kawaii Samping Tempat Tidur Light Tidur Anak Night Light Gift,43.600,https://down-id.img.susercontent.com/file/id-11134207-7r98v-lp33n1b6hdi942_tn,elektronik,"3,5RB Terjual",-77%,true,true
[ACQ] Alat Peras Pemeras Buah Alat Peras Jeruk Blender Manual Juice,18.869,https://down-id.img.susercontent.com/file/id-11134207-7r98q-lm3yen9fmask2a_tn,elektronik,"7,7RB Terjual",,true,true
Mini Ac Kipas kabut bukan Portable / Humidifer AC Kipas angin  mini,55.000,https://down-id.img.susercontent.com/file/id-11134201-23020-zjlwxo0w4snv6a_tn,elektronik,"6,1RB Terjual",,true,true
VISHAL Jumbo chopper  Blender Elektrik Penggiling Penggiling Mixer Fruit Veg Blender Daging VS,65.999,https://down-id.img.susercontent.com/file/909961155416a8b00b0d06b03c10cc2c_tn,elektronik,10RB+ Terjual,-59%,true,true
KIPAS ANGIN BERDIRI / KIPAS AOYAMA 16 INCH / STANDFAN / KIPAS GARANSI RESMI / KIPAS MURAH / KIPAS KENCANG / ELEKTRONIK MURAH,119.500,https://down-id.img.susercontent.com/file/id-11134207-7qukw-lfm165eupsdn8c_tn,elektronik,10RB+ Terjual,-34%,true,true
[AGS] Teko Listrik Pemanas Air Panas Stainless 2 Liter,49.500,https://down-id.img.susercontent.com/file/id-11134207-7qul6-lh65uvuwo6uj04_tn,elektronik,6RB Terjual,,true,true
Kipas Besi Tornado 18 Inch 16 Inch 12 Inch 3in1 Besar Hemat Daya,139.999,https://down-id.img.susercontent.com/file/id-11134207-7qul9-lji8op9uqf4y5f_tn,elektronik,"4,4RB Terjual",-53%,true,true
[ASS] Blender Kapsul Capsule Portable Electric Juicer Hand Mixer Elektrik,51.000,https://down-id.img.susercontent.com/file/6d6b77a8d31f4a99c9b161b32ef3cd21_tn,elektronik,10RB+ Terjual,,true,true
Lampu Emergency Magic Lampu 10/15/20W/Lampu magic abulb/lampu pasar malam,23.888,https://down-id.img.susercontent.com/file/id-11134201-7r98x-lmuj9ikk0ch09b_tn,elektronik,10RB+ Terjual,-25%,true,true
Samono Pompa Galon Dispenser Air Minum Water Electric Pump Charge Micro USB SW-EWP01,30.900,https://down-id.img.susercontent.com/file/id-11134201-23030-7pouhvssu6nv18_tn,elektronik,10RB+ Terjual,-79%,true,true
LAMPU Model Kipas 4 Sayap Lampu LED Bubble 28 Watt,12.980,https://down-id.img.susercontent.com/file/sg-11134201-7rbk0-lkq5b4gnpp3bc2_tn,elektronik,"6,8RB Terjual",-48%,true,true
YHOME Lampu Sensor Gerak Magnetic Motion Sensor Lampu Stick Panjang LED/Lampu tidur LED tombol multifungsi lampu belajar lampu lemari portable Y258,46.900,https://down-id.img.susercontent.com/file/id-11134201-23030-gvl2gozn3movb4_tn,elektronik,10RB+ Terjual,-37%,true,true
5050 PAKET Lampu Led Strip Selang 5050 10M-15M-20M-30M (lampu strip+ Soket+tutup )5050 Lampu Hias Cafe Led Strip,50.800,https://down-id.img.susercontent.com/file/id-11134207-7qul6-lhbqbvqvsc4ud6_tn,elektronik,"6,9RB Terjual",-36%,true,true
Bright Crown VIRAL!! Kipas Pendingin Tahan Lama / AC Portable Air Cooler Super Dingin 600ml / Kipas Angin Portable Mini,59.000,https://down-id.img.susercontent.com/file/id-11134207-7qul4-li2sta87lwwua0_tn,elektronik,10RB+ Terjual,-68%,true,true
PAKET LAMPU LED STRIP 5050 3528 2835 RGB 5M 10M IP44 IP33 RGB REMOTE LAMPU HIAS WARNA WARNI LAMPU KAMAR AESTHETIC,41.500,https://down-id.img.susercontent.com/file/id-11134207-7qul9-ljjkrzorqaj371_tn,elektronik,10RB+ Terjual,-44%,true,true
LAMPU LED  STRIP RGB 3528 2835 WARNA WARNI IP44 5M AC 220V + ADAPTOR + REMOTE 3528 (LAMPU TIKTOK),27.000,https://down-id.img.susercontent.com/file/36c158b21d3e6c914a78b8a7ea79c69c_tn,elektronik,10RB+ Terjual,-55%,true,true
KIPAS AOYAMA DINDING / KIPAS ANGIN GANTUNG 16 INCH  /  KIPAS GARANSI RESMI / KIPAS KENCANG / KIPAS AWET / KIPAS MURAH / ELEKTRONIK / KIPAS TEMPEL DINDING/KIPAS ANGIN,115.500,https://down-id.img.susercontent.com/file/id-11134207-7qul0-lfm10kmmi0k275_tn,elektronik,10RB+ Terjual,,true,true
STB/ SET TOP BOX TV MATRIX HIJAU DVB T2 DIGITAL RECIEVER NEW,152.222,https://down-id.img.susercontent.com/file/id-11134207-7r98r-ln4k3tfnn07xed_tn,elektronik,5RB Terjual,-12%,true,true
Hangyan Blender Kapsul Serbaguna Chopper Daging Plastik Penggiling Daging Listrik 250Watt,49.990,https://down-id.img.susercontent.com/file/id-11134207-7r990-lp5zf9zr4m8xaa_tn,elektronik,10RB+ Terjual,-58%,true,true
[ACQ] Mini Food Chopper Blender Tarik Tangan Manual Penghalus Bumbu,9.969,https://down-id.img.susercontent.com/file/fe4adc14be03ec1896022d34e92d119e_tn,elektronik,10RB+ Terjual,,true,true
Blender Kapsul Capsule Portable Electric Penggiling Daging Kapasitas 600ml,61.500,https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkt0df2rhn1wb2_tn,elektronik,"4,6RB Terjual",-5%,true,true
kipas Angin Karater 10inch/Kipas angin meja listrik,49.000,https://down-id.img.susercontent.com/file/id-11134207-7r98w-lnchpp81ag7019_tn,elektronik,10RB+ Terjual,-35%,true,true
Lampu Philips LED Multipack MyCare 4W 6W 8W 10W 12W Ess 5W 7W 9W 11W Putih 4 5 6 7 8 9 10 11 12 W Paket,50.485,https://down-id.img.susercontent.com/file/d923130ab221f1e0ca32c06ae8ce014e_tn,elektronik,10RB+ Terjual,-29%,true,true
LAMPU TENAGA SURYA OUTDOOR IP69 180 WATT - LAMPU JALAN PAGAR DAN TAMAN,49.280,https://down-id.img.susercontent.com/file/5eef7747e0b5868b2b7d61dc67f1b1c8_tn,elektronik,10RB+ Terjual,-45%,true,true
STB/ SET TOP BOX TV MATRIX HIJAU DVB T2 DIGITAL RECIEVER NEW,152.222,https://down-id.img.susercontent.com/file/id-11134207-7r98r-ln4k3tfnn07xed_tn,elektronik,5RB Terjual,-12%,true,true
Keryn - BLENDER CAPSULE CUTTER BLENDER KAPSUL SERBAGUNA Mixer Portable Hand free packing bubble,50.000,https://down-id.img.susercontent.com/file/f137d271b0f3b23f4fe50eb153400e5e_tn,elektronik,10RB+ Terjual,-17%,true,true
"Advance SF16A Kipas Angin 16"" Berdiri Stand Fan Garansi Resmi 1 Tahun",130.000,https://down-id.img.susercontent.com/file/id-11134207-7qul2-linw7t3rbztt99_tn,elektronik,"9,8RB Terjual",-63%,true,true
VACUM CLEANER PORTABLE HIGH QUALITY 6000PA,30.000,https://down-id.img.susercontent.com/file/522451be4196201ee09cd6bcb5fbe09b_tn,elektronik,10RB+ Terjual,,true,true
Panci Listrik Multifungsi Anti Lengket Free kukusan / Steamer Stainless Lapis Keramik Teflon  cooking pot,54.000,https://down-id.img.susercontent.com/file/d2094a988ccb800d3a5bb988ab673848_tn,elektronik,10RB+ Terjual,,true,true
BAS Rak kaki galon air dudukan galon dengan kran,29.900,https://down-id.img.susercontent.com/file/id-11134207-7r98o-lmpw51hxz73od5_tn,elektronik,"4,6RB Terjual",-32%,true,true
LT Kipas Angin AC Mini Air cooler Fan Portable Mobil Kantor-Ruangan Dingin,54.999,https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkks4lr183e365_tn,elektronik,"5,7RB Terjual",-42%,true,true
"[ PPLUS ] Magic com mini 1,5 Liter Anti Lengket Serbaguna Rice cooker Panci Listrik 450Wat",98.000,https://down-id.img.susercontent.com/file/id-11134207-7qul0-lkalp8v3lsnofc_tn,elektronik,9RB Terjual,-61%,true,true
Live MIISOO Mini Chopper Blender Portable  Gilingan Mini Bumbu dan Daging dengan USB,51.900,https://down-id.img.susercontent.com/file/id-11134207-7r98p-lmguot1o7ocn3e_tn,elektronik,"6,1RB Terjual",-48%,true,true
kipas angin karakter NAGASAKY NG-180B BAY MAX,60.500,https://down-id.img.susercontent.com/file/794fdd3f2873a9a6d859295dea8c64d6_tn,elektronik,10RB+ Terjual,-19%,true,true
Maspion Setrika Automatic Iron HA 110,131.400,https://down-id.img.susercontent.com/file/sg-11134201-22120-btkeacx4udlv4a_tn,elektronik,10RB+ Terjual,-18%,true,true
VIRAL BLENDER JUS GELAS JUICE 500ML PORTABLE JUICER CUP BLEND - READY STOK,33.999,https://down-id.img.susercontent.com/file/id-11134207-7r98o-ll16ldd06hez79_tn,elektronik,"4,7RB Terjual",,true,true
PAKET Lampu Led Strip Selang 5050 10m 20m 30 meter (lampu strip+ Socket+tutup )5050 Lampu Hias Cafe Led Strip,126.225,https://down-id.img.susercontent.com/file/11d1b0b1908702172ada46480017c823_tn,elektronik,10RB+ Terjual,-15%,true,true
NEW KARAKTER BERAT 1KG...KIPAS ANGIN KARAKTER LUCU HELLO KITTY CARS MARIO,50.900,https://down-id.img.susercontent.com/file/d48d5866275c065f7b258f45354b17b0_tn,elektronik,10RB+ Terjual,,true,true
ELFYDO Lampu Tumblr Xeron 10M Packing Box Lampu Hias Lampu Hari Raya Lebaran Lampu Natal Tumbler Light Led Dekorasi Kamar,10.205,https://down-id.img.susercontent.com/file/id-11134207-7r98x-llmz4pkwkdrgbb_tn,elektronik,10RB+ Terjual,,true,true
【READY STOCK】ADVANCE Set Top Box Tv Digital Matrix DVB T2 HD EWS / Penerima Siaran Full HD STP-A01 Garansi Resmi 1 tahun,136.000,https://down-id.img.susercontent.com/file/f18e729c83a10e87d443df6aad6dfa01_tn,elektronik,10RB+ Terjual,-62%,true,true
Berkattoserba BLENDER PORTABLE MINI USB Chopper Elektrik Tanpa Kabel Pencincang Makanan,26.650,https://down-id.img.susercontent.com/file/id-11134201-7r98u-ll4y0xv8uz9uf6_tn,elektronik,"8,5RB Terjual",-47%,true,true
[ KYLO ] Blender Stainless Hijau Premium Quality Kapasitas 2L/Food Chopper/Penggiling Daging/Blender Elektrik Stainless,72.888,https://down-id.img.susercontent.com/file/1abf010a986d11e81bd39eb1537894ba_tn,elektronik,10RB+ Terjual,-48%,true,true
Laris_Unik COD Kipas Pendingin Udara Portabel AC Mini Humidifier Air Cooler Mini XFS-1,64.500,https://down-id.img.susercontent.com/file/id-11134207-7qukz-lhsssmmg7p043d_tn,elektronik,"3,7RB Terjual",-67%,true,true
Lampu TL Neon T5 LED 6W 30CM 10W 60CM 15w 90cm 20W 120CM Tube Warna Warni,28.600,https://down-id.img.susercontent.com/file/bb987a8146882e0dab67052f1bef86a4_tn,elektronik,10RB+ Terjual,-51%,true,true
"JOZAKA - Dispenser PORTABLE  3,5liter / dispenser minuman",15.500,https://down-id.img.susercontent.com/file/id-11134207-7r98u-lnsdj6p041aee8_tn,elektronik,10RB+ Terjual,,true,true
VISHAL Blender Portable mini Kapsul cutter Quatre/BLENDER KAPSUL SERBAGUNA VS-1828,55.999,https://down-id.img.susercontent.com/file/f17186e9b695681d8c11553f366c5dd1_tn,elektronik,10RB+ Terjual,-53%,true,true
GW Tornado Fan 12” 3in1 Wall Fan Hemat Daya,139.900,https://down-id.img.susercontent.com/file/id-11134207-7qukx-lf8i2bmisnnf6e_tn,elektronik,"3,9RB Terjual",-53%,true,true
Pompa Galon Elektrik Dispenser Air Minum Gallon Pompa Galon Electric,23.500,https://down-id.img.susercontent.com/file/sg-11134201-7rbk0-lkupx3nvhc2w51_tn,elektronik,10RB+ Terjual,-16%,true,true
WELHOME Kipas Angin Listrik Motif 10inch - Kipas Portable Lucu,55.900,https://down-id.img.susercontent.com/file/id-11134207-7r98t-lmk7w5lq5h1od8_tn,elektronik,10RB+ Terjual,-7%,true,true
Lampu Garansi Platinum LED Bulb 5w 7w 9w 12w 15w 18w 21w Bohlam LED Cool White E27 Garansi 1 Tahun,8.500,https://down-id.img.susercontent.com/file/id-11134207-7r98q-lno6ole4sdqhe0_tn,elektronik,10RB+ Terjual,,true,true
<^ SJA ^>  BLENDER PORTABLE CRUSHRE JUICER MINI / Blender Portable Mini 420ML Juicer Portable 6 Pisau Listrik USB / Juice Blender Buah Mini Mixer Ice Crusher,35.288,https://down-id.img.susercontent.com/file/id-11134207-7qukz-ljm92z7uxo2jc3_tn,elektronik,"3,8RB Terjual",-46%,true,true
MTE Lampu Tumblr  Bola Anggur / Lampu Tumblr Motif 4 Meter / Lampu Hias Natal,12.500,https://down-id.img.susercontent.com/file/id-11134207-7r98q-lmeabz51wn1nff_tn,elektronik,"7,6RB Terjual",-80%,true,true
