product_name,price,product_image,category,sold,disccount,free_ongkir,cod
PORTABLE JUICER BLENDER ( 4 mata pisau ) - BLENDER CHARGE JUICE,47.990,https://down-id.img.susercontent.com/file/f8346412d5dc10c8737c2e83435cc85e_tn,elektronik,10RB+ Terjual,-56%,true,true
lampu buat kamar tidur Lampu Hias 3D LED lampu hias kamar tidur Hadiah spesial lampu malam bulan bola kristal,27.800,https://down-id.img.susercontent.com/file/sg-11134201-22100-hl2ld4xhzuiv77_tn,elektronik,10RB+ Terjual,-18%,true,true
Lampu Candle LED E27 Dan E14 3Warna 12W/Putih+WW+K dan K+B+ungu,7.000,https://down-id.img.susercontent.com/file/2302167d6c1be51f6a15f8236a530e0e_tn,elektronik,10RB+ Terjual,-10%,true,true
[INTELLIGENT] Pompa Galon Elektrik V-33 || Dispenser Air Galon || Pompa Galon Electric Usb,31.800,https://down-id.img.susercontent.com/file/id-11134207-7qukw-lgxg623zagrj9b_tn,elektronik,"4,7RB Terjual",,true,true
Teko Listrik Scarlett 2 liter / Electric heat Kettle 2L - Pemanas Air,49.999,https://down-id.img.susercontent.com/file/sg-11134201-22100-kgcmywem2civa4_tn,elektronik,10RB+ Terjual,-9%,true,true
"Panci Presto Teflon Pressure Cooker 3,5 liter Anti Lengket",44.999,https://down-id.img.susercontent.com/file/sg-11134201-22110-rkfn1uu8gyjvb8_tn,elektronik,10RB+ Terjual,-64%,true,true
STOP KONTAK + KABEL 2/3/4/5 LUBANG 1.5/3/5/10 METER SNI,29.999,https://down-id.img.susercontent.com/file/id-11134201-7r98r-lmuf2w7ezfgn3a_tn,elektronik,10RB+ Terjual,-4%,true,true
PAKET LAMPU LED STRIP 5050 3528 2835 RGB 5M 10M IP44 IP33 RGB REMOTE LAMPU HIAS WARNA WARNI LAMPU KAMAR AESTHETIC TUMBLR PLAFON,65.000,https://down-id.img.susercontent.com/file/ea3c3b6ca183d4068b4ccfded61ca410_tn,elektronik,10RB+ Terjual,-57%,true,true
Retaily Lampu Tumblr Xeron 10M Packing Box Lampu Hari Raya Lebaran Lampu Natal Lampu Led Lampu Hias Dekorasi,11.430,https://down-id.img.susercontent.com/file/id-11134207-7r98y-llw5tkhd68tb44_tn,elektronik,10RB+ Terjual,-13%,true,true
[1200gr] H047 |  BLENDER CAPSULE CUTTER QUATRE - BLENDER KAPSUL SERBAGUNA,53.850,https://down-id.img.susercontent.com/file/d474128258f39f7bd27559e457424de4_tn,elektronik,10RB+ Terjual,-12%,true,true
[GREEN] BLENDER DAGING STAINLESS HIJAU PREMIUM/ FOOD CHOPPER STAINLESS KUALITAS BAGUS,74.000,https://down-id.img.susercontent.com/file/id-11134207-7quky-li76ikel5q72f3_tn,elektronik,10RB+ Terjual,,true,true
Standfan | Kipas Angin Berdiri Mastap 16in,122.500,https://down-id.img.susercontent.com/file/id-11134207-7r992-lmhjeqpyye23fd_tn,elektronik,"8,4RB Terjual",-47%,true,true
CCTV Wireless A9 Mini Smart Camera Wifi HD 1080P Micro v380 Kamera Keamanan  Kamera Pengintai  Tersembunyi Kecil Smart Network IP Surveillance Tanpa Kabel Outdoor Wide Angle Support HP Smartphone Termurah,55.000,https://down-id.img.susercontent.com/file/id-11134207-7qul6-lh1ib2wg50og30_tn,elektronik,"6,2RB Terjual",-42%,true,true
MKL - 10 meter Lampu Tumblr Bola Anggur Lampu Pohon natal Tumbler Model bulat led 50pcs E007,19.495,https://down-id.img.susercontent.com/file/sg-11134201-22110-3kenlr1jq7jv5d_tn,elektronik,10RB+ Terjual,-78%,true,true
ZHYO 520ML Blender buah portabel  multifungsi  Pembuat jus mini dengan 6 bilah   Blender jus buah USB yang dapat diisi ulang Blender kapsul,49.000,https://down-id.img.susercontent.com/file/id-11134207-7r990-lo6lnnlcnmd8da_tn,elektronik,"5,4RB Terjual",-22%,true,true
KUKE Speedy Chopper Blender Tarik / Blender Manual / Blender sayur dan buah YG-708,16.388,https://down-id.img.susercontent.com/file/e25f73ff9675f65e58699c186f0e423c_tn,elektronik,10RB+ Terjual,-4%,true,true
Kipas Angin Karakter 10INCH / Kipas Meja Listrik Table Fan,55.100,https://down-id.img.susercontent.com/file/id-11134207-7qukw-lfpit9cpt77q2c_tn,elektronik,"6,3RB Terjual",-42%,true,true
Set Top Box Luby Receiver TV STB Digital DVBT2-01 Full HD SNI Original,133.000,https://down-id.img.susercontent.com/file/id-11134207-7qul0-liwmw9mrwtw7a2_tn,elektronik,10RB+ Terjual,-5%,true,true
Panci Listrik Serbaguna Lapisan Keramik-Panci Travel Kukus & Goreng⭐Mrlion.Olshop⭐,52.399,https://down-id.img.susercontent.com/file/id-11134207-7qul4-lh1os1mb2pun59_tn,elektronik,10RB+ Terjual,,true,true
SMS Lampu Tumblr Kawat Mini 1 Meter Lampu Hias Dekorasi Gift Box Bucket Balon Fairy Light Led Murah Import,2.049,https://down-id.img.susercontent.com/file/id-11134201-23030-b35tdhml4dov1f_tn,elektronik,10RB+ Terjual,-80%,true,true
BROCO SAKLAR ENGKEL SERI TRIPLE STOP KONTAK TANAM NEW GEE GALLEO ALLEGRA NEU RAY PUTIH CREAM TUNGGAL GANDA INBOW OUTBOW IB OB SNI ORIGINAL ORI,11.940,https://down-id.img.susercontent.com/file/id-11134201-23030-ixm1d067vpov9a_tn,elektronik,10RB+ Terjual,-40%,true,true
K vision Paket Cling 30/180 CL01 CL06 MNC,9.900,https://down-id.img.susercontent.com/file/id-11134207-7r98s-lp0bbpgz67wu9b_tn,elektronik,10RB+ Terjual,,true,true
Paket Lampu LED Neon Flex 220V Lengkap Tinggal Colok / HK-5066 Strip Flexible IP65 WATERPROOF,58.000,https://down-id.img.susercontent.com/file/id-11134201-7r98z-lmuhar0k1r5g0a_tn,elektronik,10RB+ Terjual,-20%,true,true
Blender LELEBEST Portable Mini Juice Blender 6 Pisau Juicer Portable Usb Pembuat Jus Elektrik Rechargeable Mini Mixer Ice Crusher,75.000,https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkt72x2kvqbnd6_tn,elektronik,"9,6RB Terjual",-58%,true,true
Pembuih Susu Pengocok Telur Handheld Blender Milk Frother Electric Mixer Portable Egg Beater USB Rechargeable,48.300,https://down-id.img.susercontent.com/file/id-11134207-7qul8-ljnp964mthdvcf_tn,elektronik,"4,1RB Terjual",,true,true
YOGO Original COD BUNDLE CCTV Camera 2 Antena PTZ Mini Bohlamp Wireless Wifi Smart 1080 Full HD V380 8MP IP CAM OUTDOOR Night Vision Infrared,223.000,https://down-id.img.susercontent.com/file/id-11134207-7r98r-lmycwbjaw3vvf2_tn,elektronik,"2,3RB Terjual",-52%,true,true
(BISA COD) Set Top Box Tv Digital DVB T2 FULL HD / TERMURAH TERBAIK/ set topbox tv digital untuk tv tabung / stb tv digital murah / set box tv digital murah / STB DVB T2/ Bisa Youtube,104.999,https://down-id.img.susercontent.com/file/sg-11134201-23010-58zfm5xhirmv9f_tn,elektronik,10RB+ Terjual,,true,true
LAMPU LED PHILIPS 3 W - 15 WATT ESSENTIAL BULB MYCARE (GROSIR) 3W 4W 5W 6W 7W 8W 9W 10W 11W 12W 13W 15W PUTIH KUNING 4 5 6 7 8 9 10 11 12 13,36.645,https://down-id.img.susercontent.com/file/531511a8f34423790cfec67931780abb_tn,elektronik,10RB+ Terjual,-4%,true,true
Lampu LED STRIP SELANG 2835 10Meter/220V OUTDOOR RGB/LED strip warna-warni,38.999,https://down-id.img.susercontent.com/file/id-11134201-7qul0-ljp8igvr9d5k55_tn,elektronik,10RB+ Terjual,-44%,true,true
"[ORIGINAL 100%] ANTENA TV DIGITAL/TABUNG, INDOOR DVB-T2 4K HIGH SIGNAL",30.000,https://down-id.img.susercontent.com/file/id-11134207-7qul8-lk9ni075dv9w44_tn,elektronik,10RB+ Terjual,,true,true
Lampu Led Jumbo/lampu led tbulb/LED Berqulitas Murah,9.988,https://down-id.img.susercontent.com/file/id-11134201-7r98p-lmuf2zke2e236b_tn,elektronik,10RB+ Terjual,-60%,true,true
GPO Lampu buat kamar tidur Lampu Hias LED lampu hias kamar tidur Hadiah spesial kado natal,30.500,https://down-id.img.susercontent.com/file/id-11134201-23030-y6vdio6wpeov42_tn,elektronik,10RB+ Terjual,-53%,true,true
GRATIS ONGKIR! SAMONO Pengocok Susu Milk Frother Mixer Portable Foam Kopi Susu Latte Pengaduk Telur,32.900,https://down-id.img.susercontent.com/file/id-11134207-7r991-llbnbtvvjs8s6a_tn,elektronik,"2,4RB Terjual",-67%,true,true
Goto Pompa Galon Elektrik Dispenser Air Minum Recharge,32.900,https://down-id.img.susercontent.com/file/id-11134207-7r992-lo3gwv3ulgg934_tn,elektronik,10RB+ Terjual,-63%,true,true
Kipas Angin Turbo 3 in 1 Multifungsi 18 Inc Bergaransi,188.000,https://down-id.img.susercontent.com/file/id-11134207-7r98t-lmo742qpn6vi23_tn,elektronik,"1,5RB Terjual",-25%,true,true
Bracket TV LED LCD 14 - 37 Inch Waterpas 15 17 19 21 22 24 27 29 32 35 37 in,35.333,https://down-id.img.susercontent.com/file/id-11134207-7r98r-lnnttu7t8n7t24_tn,elektronik,10RB+ Terjual,-46%,true,true
Panci Listrik Elektrik Cooker Stainless Steel Teflon Cooking Pot,54.000,https://down-id.img.susercontent.com/file/id-11134201-23030-vj05xp96dyov5d_tn,elektronik,10RB+ Terjual,-8%,true,true
{ OMG } Panci Listrik Multifungsi  2.2 Liter / Panci Listrik 2.2 Liter Bahan Teflon / Panci Penggorengan Serbaguna Dengan Kukusan,84.888,https://down-id.img.susercontent.com/file/a91dcce24aa354f345276af2815ec4ea_tn,elektronik,10RB+ Terjual,-47%,true,true
FygaleryMedan Lampu Tumblr Xeron 10M Packing OPP Lampu Hari Raya Lebaran Lampu Natal Lampu LED Lampu Hias Dekorasi Kamar,11.430,https://down-id.img.susercontent.com/file/id-11134207-7r991-llvxuoxs36dj21_tn,elektronik,10RB+ Terjual,-11%,true,true
PAKET Lampu Led Strip Selang 5050 5m 8m 10 meter (lampu strip+ Socket+tutup )5050 Lampu Hias Cafe Led Strip,43.600,https://down-id.img.susercontent.com/file/40050096b8e4fd24943870111ff1066a_tn,elektronik,10RB+ Terjual,-20%,true,true
KIPAS ANGIN KARATER 10INCH KIPAS MEJA LISTRIK TABLE FAN,49.088,https://down-id.img.susercontent.com/file/e86e4fd88a78a04bedbc2c5488c9f596_tn,elektronik,10RB+ Terjual,-9%,true,true
Paket Lampu Neon Flex 220v 1m 2m 3m 4m 5m 5 meter Led Selang Fleksibel 220v Warna Neon Box Outdoor ip65 Huruf DIY 220v strip,44.620,https://down-id.img.susercontent.com/file/id-11134207-23030-ri94txetydov4f_tn,elektronik,10RB+ Terjual,-3%,true,true
2023 Latest Android Box 6K TV Box 16gb Ram 256gb Rom TV BOX 2.4G Wifi Smart Tv Box Unlock Tv Box Android Google Assistant Chromecast Netflix Global English Version,188.000,https://down-id.img.susercontent.com/file/id-11134207-7qukz-lkatiducrzxyf2_tn,elektronik,5RB Terjual,-52%,true,true
ANQI SHOP Blender/Penggiling Daging Sayur Buah-Buah Meat Mincer Chopper Kapsul Mini VS-1828,53.999,https://down-id.img.susercontent.com/file/f73d286d1f39cb260569cc761714f4bd_tn,elektronik,10RB+ Terjual,-55%,true,true
Lampu Tidur Proyektor Aesthetic 360 Rotasi 8 Mode LED Kamar Karakter Bulan Bintang,35.888,https://down-id.img.susercontent.com/file/sg-11134201-7rblc-lopphaeh22oe1b_tn,elektronik,10RB+ Terjual,-52%,true,true
Kipas Angin Jepit 20W / 24W  3 IN 1 / Mini Fan Jepit / Clip Fan 20Watt 24Watt,49.000,https://down-id.img.susercontent.com/file/id-11134207-7r98y-lodskmaov37r1c_tn,elektronik,10RB+ Terjual,-2%,true,true
[1000gr] E146 | Blender Portable Mini 420ML Juicer Portable 6 Pisau Listrik USB Juice Blender Buah Mini Mixer Ice Crusher (Kirim sedotan yang bisa dicuci),37.350,https://down-id.img.susercontent.com/file/id-11134207-7r992-ll8snvxbmu2369_tn,elektronik,"5,3RB Terjual",-25%,true,true
"[ Pplus ] Kipas Angin Jepit 3 in 1(dinding,duduk,jepit) / Mini Fan jepit 5 baling 24w / Mini fan jepit 4 baling 22w / Kipas angin mini / kipas angin meja / kipas angin dinding",53.000,https://down-id.img.susercontent.com/file/sg-11134201-22110-utajplonwfjv1c_tn,elektronik,10RB+ Terjual,-12%,true,true
Goto Merlyn Pompa Galon Lipat Electric Dispenser Air Minum USB Charge,42.900,https://down-id.img.susercontent.com/file/id-11134207-7qul2-ljkzz9kgunfu4d_tn,elektronik,10RB+ Terjual,-70%,true,true
SK-C17 C199 Lampu Tumblr Light Led 10 Mtr OPP 100 LED 50 LED Lampu Hias Dekorasi Kamar Hiasan Natal,13.995,https://down-id.img.susercontent.com/file/7645735e0c7810a8be2f35110fe4da60_tn,elektronik,10RB+ Terjual,-60%,true,true
LAMPU EMERGENCY / LAMPU LED UP TO 7 JAM / LAMPU EMERGENCY MURAH,32.500,https://down-id.img.susercontent.com/file/id-11134207-7r98v-lozr079iai6mcd_tn,elektronik,10RB+ Terjual,-35%,true,true
MTE Lampu Natal LED / Lampu Tumblr / Twinkle Light /Lampu Dekorasi Hias,10.500,https://down-id.img.susercontent.com/file/sg-11134201-22100-e2xpmzzlq8iv66_tn,elektronik,10RB+ Terjual,-19%,true,true
"Super Hand Mixer, Pengaduk 7 Kecepatan Otomatis - Free 4 Buah Alat Pengocok / Mixer RANDOM",47.990,https://down-id.img.susercontent.com/file/46c6809d298d7a3997efd2f6338e9863_tn,elektronik,10RB+ Terjual,-47%,true,true
BATERAI MAINAN AA/A2 1 SET ISI 4 PCS,3.713,https://down-id.img.susercontent.com/file/2db4a96884e2052dca3e25a18f819b46_tn,elektronik,10RB+ Terjual,-1%,true,true
Blender Capsule Cutter Quatre/Blender Kapsul Blender Mini Blender Listrik,50.800,https://down-id.img.susercontent.com/file/b17d3485f1a3247fa6455adff19c3be7_tn,elektronik,10RB+ Terjual,,true,true
LAMPU LED STRIP SELANG 5050 SMD AC 220V METERAN (1M-100M) OUTDOOR AND INDOOR LAMPU PLAFON LAMPU HIAS,3.450,https://down-id.img.susercontent.com/file/91bd28d9ffb31e5b636d21c8cad8e8ce_tn,elektronik,10RB+ Terjual,-58%,true,true
BATERAI CAS AA 1000mAh AAA 600mAh BATTERY RECHARGEABLE CHARGER 3 SLOT USB AA/AAA BATRE ISI ULANG,3.700,https://down-id.img.susercontent.com/file/61a0d5f7c018b49e2edfd0170e47cd17_tn,elektronik,10RB+ Terjual,,true,true
MTE Rumah Fitting Hitam Lampu Baca Arsitek Meja Belajar Kerja Duduk Jepit,82.000,https://down-id.img.susercontent.com/file/0a5b701215048369258e7692e2ce76d2_tn,elektronik,10RB+ Terjual,-4%,true,true
Mini fan jepit javotec 490(jepit~dinding~duduk) / Kipas Angin Jepit 24W / Kipas angin mini / Kipas Angin dinding / kipas Berdiri / Kipas angin meja,51.950,https://down-id.img.susercontent.com/file/id-11134207-7r98z-lotdl49wapgsec_tn,elektronik,10RB+ Terjual,-12%,true,true
[ KYLO ] Blender Capsule/Blender Kapsul/Food Chopper,50.888,https://down-id.img.susercontent.com/file/13cc21d6cd6c69b929e2dfa4e0f6275d_tn,elektronik,10RB+ Terjual,-43%,true,true
Kipas Angin Meja Karakter 10inch Portable Listrik Table Fan Lucu Desk Fan Karakter,48.900,https://down-id.img.susercontent.com/file/id-11134207-7r98x-lmu2los66e5g8d_tn,elektronik,"2,8RB Terjual",-44%,true,true
Set Top Box Digital EVERCROSS MAX free ongkir,128.000,https://down-id.img.susercontent.com/file/sg-11134201-22120-7uw2hr4vj0kv37_tn,elektronik,10RB+ Terjual,-8%,true,true
BROCO SAKLAR STOP KONTAK GALLEO NEW GEE ENGKEL SERI PUTIH CREAM STEKER FITTING IB OB PUTIH,9.215,https://down-id.img.susercontent.com/file/sg-11134201-22110-isl2lw818bjv77_tn,elektronik,10RB+ Terjual,-36%,true,true
( 60 pcs ) Baterai AA / AAA Batre A2 / A3 PREMIUM QUALITY+,36.000,https://down-id.img.susercontent.com/file/sg-11134201-23010-yrwt9h25g1lv6a_tn,elektronik,10RB+ Terjual,-38%,true,true
MIISOO Pompa Air Galon Elektrik Listrik Portable Water Electric Pump Premium-live,36.900,https://down-id.img.susercontent.com/file/52e342da46c0d21684e3ccafdb4fab4b_tn,elektronik,10RB+ Terjual,-36%,true,true
"ALAT VACUM CLEANER / PENYEDOT DEBU WIRELESS PORTABLE MINI - VAKUUM PENGHISAP DEBU MOBIL MEJA, RUMAH DAPAT DICAS / VACUUM CLEANER 2IN1 VACUUM CLEANER SERBAGUNA",34.400,https://down-id.img.susercontent.com/file/8812eca577973e7bfeb2698aadb67bc5_tn,elektronik,"8,8RB Terjual",-66%,true,true
【Ready+Bisa COD】Advance Set Top Box TV Digital STB Receiver Penerima Siaran Full HD/kabel HDMI/STB Wifi Bisa Youtube DVB-T2,135.000,https://down-id.img.susercontent.com/file/sg-11134201-7qvcp-lhc3o9vtk5jgb8_tn,elektronik,10RB+ Terjual,-40%,true,true
Lampu Emergency 18 LED + 5Watt + Senter 1Watt Mitsuyama,37.500,https://down-id.img.susercontent.com/file/2f36549d15a42af044b4728fb3918e48_tn,elektronik,10RB+ Terjual,,true,true
BLENDER MINI MANUAL TANGAN / SPEEDY CHOPPER,12.999,https://down-id.img.susercontent.com/file/3a3755909ca7c78446f28df729593ab3_tn,elektronik,10RB+ Terjual,-57%,true,true
Lampu Hakamitsu Trend 5w 7w 9w 12w 15w 18w / Lampu Led Bulb / Lampu Putih / LED ABulb,13.088,https://down-id.img.susercontent.com/file/id-11134201-7r98y-lmufmepgyi0kd4_tn,elektronik,10RB+ Terjual,-19%,true,true
Set Top Box TV Digital Receiver Penerima Siaran Full HD/ STB Wifi Bisa Youtube DVB-T2 Garansi 1 Tahun Bisa dapet semua,134.000,https://down-id.img.susercontent.com/file/id-11134207-7qul0-ljxmggju8duy75_tn,elektronik,10RB+ Terjual,-76%,true,true
HC Lampu Tumblr Kawat Mini 1 2 3 5 Meter Lampu Hias Dekorasi Gift Box Bucket Bunga Balon Fairy Light Led Murah t,1.940,https://down-id.img.susercontent.com/file/sg-11134201-23030-dfjpod2heyovee_tn,elektronik,10RB+ Terjual,-72%,true,true
Pompa Galon Elektrik Praktis / Pompa Galon Tatakan Dudukan Bisa Di Recharge Recas / Portable Dispenser Pompa Air Galon Listrik ⭐Panda99⭐,58.777,https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkl7gfd8dmsg0d_tn,elektronik,"3,5RB Terjual",,true,true
YATT Oven Listrik Panggangan Elektrik Mini Low Watt 12L Multifungsi Microwave Penghangat Makanan Daging Kue BBQ,158.000,https://down-id.img.susercontent.com/file/id-11134207-7qul4-ljnq7bt9d3qa5c_tn,elektronik,"3,5RB Terjual",-40%,true,true
STOP KONTAK KABEL 1.5/3/5 METER 2/3/4/5 LUBANG BER-SNI,21.999,https://down-id.img.susercontent.com/file/id-11134201-7r990-lmzezm2itwcnf3_tn,elektronik,10RB+ Terjual,-16%,true,true
JUICE BLENDER PORTABLE 380ML CUP BOTOL MINI JUICER JUS BATERAI CHARGE,37.500,https://down-id.img.susercontent.com/file/id-11134207-7r98q-ln6v4txzfi6958_tn,elektronik,"4,9RB Terjual",-33%,true,true
DINAMO KIPAS BERDIRI UNIVERSAL BISA UNTUK SEMUA KIPAS ANGIN BERDIRI,42.000,https://down-id.img.susercontent.com/file/sg-11134201-22120-maiwemikx0kv18_tn,elektronik,6RB Terjual,,true,true
Pompa Galon Elektrik USB CHARGE ( RECHARGEABLE ),32.000,https://down-id.img.susercontent.com/file/id-11134201-7quky-leque76zy0nj62_tn,elektronik,10RB+ Terjual,-3%,true,true
Ace - Krisbow 16 Inci Kipas Angin Industrial 2 In 1 55 Watt Standing Fan Penyejuk Ruangan Kipas Lantai,299.900,https://down-id.img.susercontent.com/file/sg-11134201-7qvf4-lhylfp08x8e0fa_tn,elektronik,4RB Terjual,-25%,true,true
Rice Cooker Mini 1.6L Penanak Nasi / Magic Com Portable⭐ Mrlion ⭐,59.999,https://down-id.img.susercontent.com/file/id-11134207-7qul3-li48pbkuit17fe_tn,elektronik,10RB+ Terjual,,true,true
[ KYLO ] Blender Daging Stainless/Food Chopper Stainless/Blender Capsule,50.888,https://down-id.img.susercontent.com/file/77d954a93d5f4eeae84d9ccf266115b9_tn,elektronik,10RB+ Terjual,-43%,true,true
Lampu LED Kawat 1 Meter 2 Meter 3 Meter / Lampu Led Bobo / Lampu Tumblr / Hiasan Natal,4.900,https://down-id.img.susercontent.com/file/id-11134207-7r98z-lmcvv3shhhfy4d_tn,elektronik,10RB+ Terjual,-18%,true,true
LAMPU BOHLAM LIPAT MODEL BOLA 30 WATT / LAMPU FOOT BALL UFO LED 40WATT,21.500,https://down-id.img.susercontent.com/file/b603939948ed056aa3a1e10e943ad605_tn,elektronik,10RB+ Terjual,,true,true
Bright Crown Blender Kapsul Penggiling Daging Portable / Chopper Capsule Mini / Penggiling Daging Sayur Buah,56.000,https://down-id.img.susercontent.com/file/id-11134201-7qukz-ljibebqvneqvb2_tn,elektronik,10RB+ Terjual,-59%,true,true
Goto Aquatic Pompa Galon Elektrik Dispenser Air Minum Pump Charge USB,52.900,https://down-id.img.susercontent.com/file/id-11134207-7qukz-li2kzy7wzuqy1f_tn,elektronik,10RB+ Terjual,-70%,true,true
[ READY STOK  ] Advance STB Set Top Box TV Digital Receiver Penerima Siaran Full HD/ STB Wifi Bisa Youtube DVB-T2 STP A01 (Bisa dapet semua channel),139.000,https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkteijqxqk963b_tn,elektronik,10RB+ Terjual,-55%,true,true
Kipas angin besi JUMBO 18”  YASAKA 3in1 / TORNADO FAN/ stand fan/kipas angin/kipas angin dinding/kipas/kipas angin berdiri/kipas angin ac,193.200,https://down-id.img.susercontent.com/file/id-11134207-7qukz-lg8zk9tlrm63b4_tn,elektronik,"9,6RB Terjual",-40%,true,true
LAMPU TIDUR LAMPU MALAM / LED NIGHT LIGHT / LAMPU MINI HEMAT ENERGI 2WARNA PUTIH DAN KUNING,14.900,https://down-id.img.susercontent.com/file/id-11134201-23020-1scv44p4e4nvd5_tn,elektronik,10RB+ Terjual,-49%,true,true
Dispenser air 12 liter alexa pacific plastik motif bunga,47.411,https://down-id.img.susercontent.com/file/sg-11134201-22120-a4jxnwlc5glv13_tn,elektronik,"8,8RB Terjual",-14%,true,true
QME Pasta Maker Atlas Gilingan Mie Molen Pangsit Cetakan Mie Penggiling Pencetak Pasta Kue,125.900,https://down-id.img.susercontent.com/file/id-11134207-7r98o-llizokac9k4x14_tn,elektronik,"4,7RB Terjual",-52%,true,true
Mesin Jahit Mini Portable (Tersedia Meja) + BUBBLE WRAP / mesin jahit portable ada lampunya,81.900,https://down-id.img.susercontent.com/file/sg-11134201-22120-mlx387srotkve0_tn,elektronik,10RB+ Terjual,-36%,true,true